,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
path.7892,23863,23752.58313,24738.58639,24670.79395,25195.02629,26738.95487,28132.15966,27449.76427,30954.83583,32971.9158,35431.41873
path.7893,23863,23859.16788,24463.61991,25037.85307,26616.01697,27587.02547,28384.35146,29605.36243,29309.47483,30979.92723,32329.0551
path.7894,23863,22652.24959,23981.13929,23017.69828,23909.23197,25347.40359,26165.04427,26425.81616,27043.99961,27549.79648,28326.73193
path.7895,23863,24774.70412,24669.63011,25547.52796,25458.46598,26754.59875,27258.34529,28544.55682,27601.74819,27415.0253,29137.96149
path.7896,23863,24482.15106,24006.15603,24001.68119,25250.24408,24718.41536,25544.11232,26937.4146,26922.58851,27953.86927,29425.3653
path.7897,23863,23702.6314,23987.75978,25493.98312,25148.21206,26195.04689,26016.15664,25838.65324,25808.63964,25454.4249,26121.1007
path.7898,23863,24459.82676,24876.53476,25904.26674,26870.08834,27409.72818,27689.28721,28629.76447,29343.28666,29968.33803,30904.45616
path.7899,23863,25181.23219,24720.82672,24901.14331,24909.95934,25847.73732,24837.79435,25260.19599,24727.69512,24569.12584,24934.22554
path.7900,23863,25465.81286,28111.10393,30512.98149,34049.52809,34355.62364,34936.90634,36631.75802,34561.48988,35140.47298,35614.39649
path.7901,23863,24522.66529,24293.81875,24584.38172,25272.3391,25168.65026,25889.87389,26276.10768,26120.65924,26941.40582,28198.19974
path.7902,23863,24341.81903,24910.99175,25509.49449,27002.77189,27629.74392,28710.37509,28866.69652,30326.6318,29512.57741,31937.99561
path.7903,23863,24376.73043,25709.371,26543.216,28193.81108,27976.46395,29386.9934,30390.00345,32428.71423,32550.32971,32206.02818
path.7904,23863,24221.08727,25581.97059,26959.32568,26107.15341,26736.65101,28119.16928,29530.10781,31173.76775,30805.82086,30031.11305
path.7905,23863,22838.02074,24616.26532,25547.40096,24319.92937,24307.97797,24732.76367,25460.21371,27583.93048,29086.44517,28865.94662
path.7906,23863,23843.62876,24242.33861,25217.59664,25883.08603,27017.52257,26884.90623,28210.22882,27959.12946,29084.29948,29033.5521
path.7907,23863,24555.19385,25020.45477,26236.26569,28743.11485,29576.76326,31431.59486,33185.71186,35227.47787,36481.45159,35823.76387
path.7908,23863,24369.89084,25967.01579,27008.34774,27925.03932,28263.43263,28312.40787,26995.19232,29435.83542,32148.15733,32811.08456
path.7909,23863,23246.76323,23874.52714,24087.25417,24328.01298,26014.7246,25806.7711,25745.37489,25877.10446,26394.78306,26932.16171
path.7910,23863,24572.8675,24501.77055,25465.56995,24670.25048,25274.36581,24432.74598,26894.48061,26591.95226,26814.68354,28463.92727
path.7911,23863,23313.71476,25678.96985,26129.16768,27768.6002,27643.07077,28934.28886,29159.0012,29568.29672,31837.21076,32283.3942
path.7912,23863,22521.79377,22866.69532,23148.70578,23218.31846,23959.41334,24140.28392,22651.58154,23047.67171,23552.38391,23777.41193
path.7913,23863,24204.66573,24950.51652,26328.09315,26250.56353,25828.52403,25799.80846,27195.79082,25981.30556,26232.00468,26769.58932
path.7914,23863,24340.15632,25718.27331,27324.66212,27681.0139,28684.51636,28224.9908,31109.58155,31417.58696,34466.73178,34863.2867
path.7915,23863,24403.57047,24929.67031,26305.86935,27116.17911,29162.95921,31128.27109,32327.68037,35078.408,36556.26735,38071.3117
path.7916,23863,25614.2117,25483.73846,25733.5889,26258.33488,27027.74148,27709.67569,28945.03664,28844.75342,29849.75895,29887.91725
path.7917,23863,23778.41622,24446.98495,25848.22167,27239.63196,28367.19886,28720.92142,28446.66153,29226.87799,31220.42876,29838.54741
path.7918,23863,23169.54741,23954.28841,24726.43901,25602.60516,25666.09272,25743.86783,27090.87573,28115.87309,28608.18731,28694.1926
path.7919,23863,24272.75907,26132.58422,26146.88396,26804.53441,26930.71249,26977.63484,29011.32097,29486.69814,29975.84385,29885.94869
path.7920,23863,23890.00932,22193.94867,22546.85056,22253.52909,24158.13806,25191.12592,26717.05965,27242.48877,27400.14048,27121.2051
path.7921,23863,23733.16965,23850.1134,24690.26566,26214.07291,26299.08866,26834.19367,27777.21575,29321.54249,29731.07009,30761.56484
path.7922,23863,24023.17622,25446.99062,24649.14376,25038.97674,25087.95436,26691.23279,27856.81139,27934.70569,29229.73504,29428.11489
path.7923,23863,24896.5944,25236.14907,26990.3228,26982.5122,29912.80593,30852.44125,32873.41284,34412.0626,34429.68049,37595.9681
path.7924,23863,25256.37184,24487.71919,24223.05065,24506.58125,24098.21303,24930.03249,27496.28196,27610.02982,28362.55355,29523.91067
path.7925,23863,23555.52302,25302.06534,26715.80395,26924.28714,27826.89159,28189.00488,30847.51254,30510.66041,30267.08923,33098.35424
path.7926,23863,24868.29499,24353.193,25378.83681,27474.7122,26708.42822,29694.8405,31347.8888,32334.42474,33849.42284,34701.59871
path.7927,23863,23716.25059,24662.69444,25801.29546,27317.34783,28944.86377,29792.0981,30451.76149,31684.22466,32309.6983,35499.36815
path.7928,23863,25759.46886,25698.8478,26139.53634,27145.85714,29593.62881,29660.78218,31808.06176,33089.60661,35113.1825,35188.36057
path.7929,23863,26131.61043,27841.35223,29141.46911,29969.27888,31288.29199,31606.99475,31540.65491,34013.39139,33876.2329,36857.8615
path.7930,23863,24217.68432,24140.02327,24250.64611,25019.35752,25609.74637,26464.06943,26521.57438,27296.02315,26477.57259,27920.12649
path.7931,23863,24021.11767,24032.61449,25070.83966,25590.65772,25779.64918,25734.34145,25629.60475,25457.33124,26289.8175,25564.88419
path.7932,23863,23765.70979,25065.90415,27177.57792,26855.38987,27677.96383,28420.54483,28834.30727,30010.28369,29524.50293,31190.56278
path.7933,23863,24141.26401,26317.15674,27424.93348,27132.46229,28013.33735,28161.42335,28049.82486,28558.60191,29655.77215,30045.94071
path.7934,23863,24327.76366,24574.19422,25420.81496,26106.35568,26296.64419,27672.61493,27574.05238,28421.54547,30129.26629,29423.05812
path.7935,23863,24697.26171,26695.40076,27001.7762,26255.85362,27463.51614,28582.28728,30156.28378,30378.87485,31697.68795,33712.6407
path.7936,23863,25553.3296,25072.8035,26701.57387,26506.03884,27728.48653,28969.12979,28781.51868,28744.51628,30643.45136,32810.23848
path.7937,23863,24111.04832,24598.28207,26825.97463,28059.87691,27389.13454,27395.22621,28331.52605,30699.50516,30664.33245,29898.61496
path.7938,23863,24179.52568,23873.08005,23682.35625,23711.5859,25022.35099,25739.71998,28395.55923,28641.69715,30837.89553,30860.48944
path.7939,23863,23825.0229,23807.06987,22525.24792,22755.32396,22343.31472,22618.22209,21981.8173,21504.33294,21074.42216,21814.95007
path.7940,23863,25454.81721,28599.32256,29183.59374,30752.85708,31646.66016,32761.79241,32196.92406,34036.16234,34235.24566,36317.73134
path.7941,23863,25093.00468,24545.60499,24280.28825,24960.91243,24885.79978,26431.29497,25666.82882,27187.23823,26600.30994,25815.59367
path.7942,23863,24454.34437,25759.00281,27542.99024,29079.6263,29016.71066,29265.34596,30478.01445,32086.33381,33629.74835,35217.07897
path.7943,23863,24294.80763,24063.37242,25799.10992,26682.70738,28104.1693,28277.34423,28570.51281,28847.34346,28782.0293,29353.24087
path.7944,23863,25151.594,26423.26407,27015.99881,27587.40454,29330.8556,30263.81434,31290.61403,30521.57757,31263.9187,31782.15703
path.7945,23863,25329.2594,25987.25368,27500.90102,29324.04613,32359.37782,31649.40921,31603.59187,32021.92732,31953.72718,32350.77575
path.7946,23863,23998.60763,24203.93723,24850.12611,25691.09316,27685.43851,27671.97349,28582.19289,29443.88129,30218.68527,31858.95612
path.7947,23863,25256.21518,25317.67865,26624.36799,26570.23681,27956.68543,28507.24962,29329.37596,30560.05299,30450.59403,32362.94678
path.7948,23863,23602.45025,24112.27476,23735.1523,23765.67731,26025.72638,26870.81322,26957.22834,27809.08302,29449.36434,30271.90322
path.7949,23863,22685.37324,23723.52675,24490.77881,25054.94287,24311.12532,26230.65688,26047.43447,27960.3332,29781.09725,28945.0791
path.7950,23863,23694.26793,24722.88022,25815.18815,26916.15239,26962.91364,28208.29235,30188.59349,30599.16476,31196.26565,31687.40393
path.7951,23863,25026.03014,25076.24994,26536.69373,28301.1206,29760.6416,30805.74043,32856.17296,32179.17204,34582.92673,36034.74153
path.7952,23863,24792.12325,25647.70877,24966.03697,25918.29994,25374.09517,26084.99458,26288.04116,26598.29408,27176.15547,28163.4362
path.7953,23863,25241.39198,27290.41749,27704.78022,28757.80482,28828.95194,28913.36345,29317.55932,29446.33414,31905.14868,32715.14832
path.7954,23863,24435.07233,25328.63996,26879.08465,28483.86699,28811.09244,28527.31,28157.17524,30664.26355,32728.94363,33447.7656
path.7955,23863,23982.35182,24402.20023,25066.10262,24646.70781,26300.41959,27026.59579,28108.71889,29399.29844,29759.21828,31477.22351
path.7956,23863,25402.88492,26446.28107,26752.6037,28351.64836,28157.29641,28942.69785,28494.90833,28134.8662,28715.63563,30374.01999
path.7957,23863,24429.94211,25125.75502,25812.6869,26506.70342,26021.34729,27526.5942,28822.19431,29719.82085,31748.6605,32288.52438
path.7958,23863,23183.80114,22585.96136,22643.51362,21926.51647,22154.25124,22147.27813,22712.22202,23051.24893,23871.73866,22751.92485
path.7959,23863,24089.35212,25428.80662,27662.50777,28685.00298,28892.66527,31845.49057,32557.66977,32256.02845,33756.05681,34238.40991
path.7960,23863,24437.36318,24642.24551,27038.02553,28488.19874,28718.49474,30303.96304,31718.95916,33254.7017,35393.86841,37374.88701
path.7961,23863,25177.40663,25194.77202,26329.31296,25613.62059,25954.65657,26573.74041,28215.75644,27900.91833,30582.09339,31031.14698
path.7962,23863,23988.83005,24035.9934,24837.86887,25585.57273,26326.26004,27392.00578,27871.97794,28322.98974,30219.5251,29659.2023
path.7963,23863,25464.00876,25251.61653,27813.39939,26493.82878,26849.34298,26689.49539,26003.13724,25928.90392,25608.30044,28680.7854
path.7964,23863,25441.31002,26635.88362,26284.01372,26151.89761,27508.8992,28247.72282,29037.18838,30474.29658,30941.87598,31680.66708
path.7965,23863,23269.249,24055.32658,24784.9634,27144.18111,26954.84595,25440.11474,25412.52005,26310.04789,27420.80665,29687.66636
path.7966,23863,22952.10496,23037.29624,25004.88678,25216.10706,25847.09556,27312.15146,28201.02638,29226.55834,30166.07606,30674.81279
path.7967,23863,25113.37529,24458.30466,24367.8214,24097.8605,23836.29698,24010.66144,24866.52004,24520.71045,26134.56192,26450.45056
path.7968,23863,24574.34309,23892.41656,26262.92623,26288.21008,27321.14767,28260.72569,28544.81279,28133.74476,28007.40292,28889.56883
path.7969,23863,24732.81025,25069.83867,25400.53351,25151.49656,25155.09965,25989.2761,27274.83524,26544.14859,26002.74914,26792.17461
path.7970,23863,26039.97274,27453.03736,28865.5249,29337.28747,29939.29185,30840.60131,32266.64317,31964.67477,30970.12512,32282.17916
path.7971,23863,25368.03944,25947.84575,26209.07052,27237.87287,28322.6471,27361.73416,27769.25087,28892.62121,28588.67462,27396.24721
path.7972,23863,23564.29605,25138.47142,25343.38257,27564.70064,27427.73292,26917.85437,28023.8281,29683.26578,31067.32629,30318.92217
path.7973,23863,24052.68138,24502.8912,25629.78507,26592.57885,27081.92599,28896.03709,27929.36082,30331.93603,29068.78736,30190.37389
path.7974,23863,25154.25659,25852.17343,25404.1462,26883.49198,26258.79556,28311.96142,28687.07717,32051.91091,33247.68274,34798.93728
path.7975,23863,25513.83117,26159.01332,24965.38656,25209.36429,24690.92029,24529.49216,26847.18895,26936.30769,26630.72156,28629.22138
path.7976,23863,24038.67108,24367.52821,25741.88355,25831.33291,27857.53655,30339.80544,29560.63624,30123.0505,30511.87813,32181.67954
path.7977,23863,25477.51188,26914.26187,27724.50344,30580.52822,31927.58198,30944.62562,32099.27131,33877.35013,38034.92042,38970.28961
path.7978,23863,26186.74465,27292.36484,26747.49695,26754.27917,27707.31244,28031.63588,31155.51537,32000.63887,34189.38979,34588.00643
path.7979,23863,24117.39937,25738.81097,26071.0304,26131.18985,25540.84861,25004.49517,25771.79639,24762.64855,24348.07304,24527.76677
path.7980,23863,25136.18628,24713.73908,24576.61273,28721.29452,30755.78169,30960.81581,32693.17159,32345.11978,35261.78788,38259.80455
path.7981,23863,24277.47869,24161.50024,25551.95578,27604.97803,27962.14922,28608.79122,30561.59573,30668.80457,31388.10775,31508.77553
path.7982,23863,23799.04426,24251.18001,24281.10501,26372.70283,26824.09333,27614.8789,26801.30122,27618.20865,28697.6765,31439.73545
path.7983,23863,24209.66506,23628.52677,24217.63791,22793.90258,23063.39917,23796.85814,24056.92213,24791.52637,27068.94346,29112.4845
path.7984,23863,23866.94217,24177.51462,24637.57572,25640.71334,27910.292,27770.38321,29997.78762,28832.39787,30391.46605,32710.27602
path.7985,23863,25234.24406,24856.84461,26921.25913,27618.3453,28311.22304,28485.76132,29844.20199,31619.93183,34052.06915,36754.97554
path.7986,23863,24397.9289,24365.59668,27573.78241,28536.15649,28484.59818,27539.09031,27570.47269,28523.55819,29141.10963,30288.44632
path.7987,23863,24312.24037,24441.97759,24821.17177,25173.18615,26873.07791,28154.63376,29114.98938,30200.83574,31188.92784,32908.62127
path.7988,23863,23716.80557,23354.0326,25727.07132,26619.9864,26528.8113,27793.0944,28387.34231,27355.96665,28391.0701,28957.40396
path.7989,23863,24831.58312,26462.63231,27532.12962,28383.55401,27857.90912,29216.18806,30007.12815,29629.04817,30526.37506,32503.85296
path.7990,23863,25932.58752,27428.05043,27616.5506,27308.36589,26684.67451,28117.94973,29187.66683,28767.6585,28818.52528,29730.87677
path.7991,23863,24691.34516,24687.4363,23960.04897,24588.02555,26761.84777,26802.31977,26843.04929,28276.342,29807.08393,29633.48631
path.7992,23863,23610.22467,23531.73952,24677.43023,26713.18309,26253.70817,28340.84115,28345.87563,29748.98687,28951.25248,31628.78974
path.7993,23863,24032.6046,24573.01417,23879.90283,23867.33148,24053.82089,23219.97317,24200.7969,25947.58429,28509.14365,29242.46398
path.7994,23863,24728.33235,25411.01684,24290.35533,24913.70219,24914.09499,25976.56079,26983.4196,29749.75675,29699.58673,31408.94453
path.7995,23863,24611.8403,25398.33841,25859.45475,25239.83007,26742.27328,26204.57556,27490.43357,27786.51165,30202.14097,30071.58135
path.7996,23863,24421.90742,25173.24092,25729.4885,25498.31461,24686.16542,25662.94543,27784.48457,28096.12009,29350.72632,30161.2365
path.7997,23863,24837.7586,26001.59964,25830.07419,27821.97057,28185.66568,30731.88569,32386.09985,32925.91917,33320.27136,33730.06403
path.7998,23863,24866.33554,25467.44204,27492.87221,28973.55029,28482.67975,29404.68168,28901.5573,29369.87654,30106.73509,30015.35865
path.7999,23863,26153.00145,26545.96961,26648.3569,26633.88573,25838.48229,24625.38051,25412.36334,24054.21984,24636.71519,25422.13242
path.8000,23863,22412.38857,21571.11877,22049.0955,22768.46324,23500.79902,23660.70344,24485.44381,24635.66278,25522.64187,28337.73678
path.8001,23863,24810.11676,25293.16501,24925.02282,24425.93549,24116.71493,24911.75102,26001.71851,26769.21909,26557.69854,25464.73821
path.8002,23863,24218.57437,23863.63765,24601.2316,24198.43091,24673.83981,27298.05651,26902.72319,27406.50204,28845.75766,28679.681
path.8003,23863,25195.8066,26153.95764,24885.5663,24451.76113,24342.58466,23769.53866,23603.5759,23842.17067,26517.20763,27189.69742
path.8004,23863,24175.73063,25501.15386,27415.25939,27447.44127,28890.39266,29161.80137,29268.32011,29384.97475,32757.07328,35466.90858
path.8005,23863,23026.6093,24710.96439,23422.8889,24424.16782,24420.20052,25515.47871,25698.04694,26904.16003,27015.76506,27371.57974
path.8006,23863,25343.50206,25830.67817,26929.50706,27779.55956,27285.96535,26714.03297,25618.98311,25000.31091,26283.98062,27611.36778
path.8007,23863,24983.12436,25898.23297,27202.29989,29183.55598,29630.27046,29631.15016,30303.0171,31431.10959,32707.15622,34356.00507
path.8008,23863,24094.74293,24149.07393,24656.137,25418.61838,26645.50632,28314.26674,29906.46533,29442.99127,31984.6404,34206.08752
path.8009,23863,24743.61024,25359.04504,24875.81355,25349.8785,25588.95287,25921.76669,27443.59586,27098.97644,28070.96609,29136.41249
path.8010,23863,23596.60725,24235.51167,26520.31069,25851.16523,26247.50918,27416.31985,26923.27014,26957.96661,27521.05849,28457.6479
path.8011,23863,24994.8591,25628.58174,25681.65392,26113.63566,26215.69464,26179.19535,27406.66699,27016.78596,26911.0485,27896.96925
path.8012,23863,24317.56236,24750.10823,24687.50686,25314.34517,25543.78473,26641.17635,26328.40428,26566.70991,26976.65212,28524.28262
path.8013,23863,24639.92283,26488.1494,26764.12957,26002.2498,23715.25982,24811.42778,25261.14684,24243.34468,25001.76302,27351.58857
path.8014,23863,25951.84168,26853.3687,26690.6193,28277.06973,28728.6569,29936.72292,30418.02303,29022.67861,28980.23781,28659.08041
path.8015,23863,24686.71552,25624.969,24800.62043,24230.32195,25152.57469,25874.23798,26698.91549,27810.45012,28720.5656,28773.68175
path.8016,23863,24835.7073,24540.39014,23866.75352,24287.05135,24887.99825,26093.38782,28428.23398,29537.54567,28693.35878,30266.63346
path.8017,23863,26142.81483,26802.62135,28440.24943,27945.10556,29569.50282,33031.47669,32616.50034,33369.54215,32453.57795,34441.10184
path.8018,23863,24908.70108,26511.47743,27806.54007,29547.03256,29367.07695,29813.66035,29583.23115,30302.86696,33371.30248,34510.97625
